gauge_id,huc,gauge_lon,gauge_lat,uparea_km2,snapped_lon,snapped_lat,snapped_uparea,area_percent_difference,nesting
hysets_09300500,14,-109.8532013,40.3019041,1453.5341546560903,-109.875,40.325,1597.8846,9.930999,nested_downstream
hysets_09240020,14,-106.8415278,40.4892222,1536.8029136541215,-106.825,40.475,1582.2048,2.9543138,nested_downstream
hysets_09349800,14,-107.397826,37.08833797,1691.0988502933988,-107.375,37.125,1696.0592,0.29331976,nested_downstream
hysets_09279501,14,-110.3934884,40.16412475,1738.3643872940754,-110.425,40.225,1742.0344,0.21112052,nested_downstream
hysets_09325100,14,-110.909055,39.14997269,1744.377417275416,-110.925,39.175,1817.9369,4.2169456,not_nested
hysets_09361500,14,-107.8803445,37.2791688,1815.8045008054296,-107.825,37.325,1738.9427,4.2329283,nested_downstream
hysets_09372200,14,-109.1840014,37.2166635,1856.562199506009,-109.125,37.225,1793.9136,3.3744454,nested_downstream
hysets_09314000,14,-110.6812667,39.51107739,2195.419209867493,-110.725,39.525,2141.412,2.4599895,nested_downstream
hysets_09308000,14,-109.648469,39.9388539,2329.417865240025,-109.675,39.925,2362.7883,1.4325622,nested_downstream
hysets_09070000,14,-106.9536554,39.64942954,2459.44718099746,-106.975,39.675,2528.1138,2.7919486,nested_downstream
hysets_09222400,14,-110.2293209,41.5380078,2509.9349660077933,-110.275,41.575,2459.391,2.013755,nested_downstream
hysets_09119000,14,-106.9409583,38.5211111,2741.696389486526,-106.925,38.525,2716.0146,0.93670624,nested_downstream
hysets_09175500,14,-108.5664809,38.2177684,2762.8493731082663,-108.525,38.225,2775.7847,0.46818703,nested_downstream
hysets_09378600,14,-109.3006709,37.29999845,2991.07630292853,-109.275,37.325,3035.8945,1.4983941,nested_downstream
hysets_09382000,14,-111.5946052,36.87220977,3675.587485542602,-111.625,36.925,3545.9082,3.528122,nested_downstream
hysets_09356565,14,-107.7569694,36.6894833,4402.507919703383,-107.775,36.675,4379.6074,0.52016693,not_nested
hysets_09339500,14,-110.9034837,37.3141585,5198.681023058404,-110.925,37.325,5040.443,3.0438159,nested_downstream
hysets_09058030,14,-106.5233675,39.96693085,6221.120032590743,-106.475,40.025,6140.608,1.2941754,nested_downstream
hysets_09379200,14,-109.7106684,36.943891,9642.564044439989,-109.725,36.925,9460.551,1.8876065,not_nested
hysets_09209500,14,-110.1830556,42.1297222,10047.949360141174,-110.175,42.175,10046.957,0.009874527,nested_downstream
hysets_09260000,14,-108.4243222,40.54901667,10452.97686201731,-108.425,40.575,10452.53,0.004269493,nested_downstream
hysets_09367950,14,-108.5914736,36.72444488,11370.191721433264,-108.575,36.725,11293.198,0.67714924,nested_downstream
hysets_09306900,14,-109.6356923,40.0649641,12928.714142753774,-109.625,40.075,12951.17,0.17369132,nested_downstream
hysets_09419673,15,-115.2341668,36.101915,260.7359641583667,-115.275,36.125,249.61221,4.2662883,not_nested
hysets_09424200,15,-113.4696561,35.18111629,348.9810137856323,-113.475,35.175,328.14728,5.9698777,not_nested
hysets_09404222,15,-113.65535,35.7999,650.6428241396313,-113.675,35.775,652.88165,0.34409517,not_nested
hysets_09401110,15,-110.9331955,35.78111269,1227.8383422488646,-110.875,35.825,1248.4136,1.675725,not_nested
hysets_09424447,15,-113.4452053,34.5416838,1580.276540481308,-113.375,34.525,1523.9159,3.566502,not_nested
hysets_09403780,15,-112.5799203,36.86387568,2855.43582159167,-112.575,36.875,2911.7214,1.9711753,not_nested
hysets_09425500,15,-113.5174279,34.30001995,3735.9359499708457,-113.475,34.325,4003.0278,7.1492605,nested_downstream
hysets_09401500,15,-111.4215312,35.92499419,7126.982649718545,-111.425,35.925,7100.8936,0.3660577,nested_downstream
hysets_09415850,15,-114.7699971,36.72941417,9876.245667995585,-114.775,36.725,10641.21,7.7454925,nested_downstream
hysets_09415230,15,-114.2991406,36.67441886,14805.089560877452,-114.225,36.725,14856.573,0.34774122,nested_downstream
hysets_09401000,15,-111.200701,35.4333386,54865.36517070002,-111.175,35.425,54211.76,1.1912826,nested_downstream
hysets_09520700,15,-114.5524502,32.7106028,148779.87071069045,-114.525,32.725,147009.3,1.1900656,nested_downstream
hysets_10224300,16,-112.286052,39.35301255,46.11745275780735,-112.225,39.375,47.84944,3.7555997,not_nested
hysets_10172000,16,-111.813267,40.74994645,47.0613553076697,-111.775,40.825,46.83962,0.4711656,not_nested
hysets_10172921,16,-113.8236207,41.73714176,47.72584388916463,-113.775,41.725,46.207886,3.180582,not_nested
hysets_10237500,16,-112.5877175,38.43135979,48.02220816744703,-112.525,38.425,48.46632,0.924803,not_nested
hysets_10147500,16,-111.6938157,39.9693997,48.68809588411646,-111.675,39.975,47.44252,2.5582743,not_nested
hysets_10304500,16,-119.7760107,38.59990726,51.07006588603119,-119.775,38.575,48.367153,5.2925553,not_nested
hysets_10316500,16,-115.477003,40.69076057,64.30150677912435,-115.425,40.675,70.450294,9.562433,not_nested
hysets_10215900,16,-111.579916,39.25912877,68.05975147722066,-111.525,39.275,71.86671,5.593546,not_nested
hysets_10172700,16,-112.3802297,39.97939105,69.67535281480235,-112.375,39.975,71.17231,2.1484725,not_nested
hysets_10166430,16,-112.1004959,40.40522565,69.85247574064336,-112.125,40.425,70.69216,1.2020812,not_nested
hysets_10245445,16,-115.3950583,39.31776389,78.94409746934491,-115.375,39.275,71.86671,8.965068,not_nested
